,class,problem,code,answer
1276,1,스파츌러 60개가 있습니다. 6명이 똑같이 나누어 사용끝다면 끝 명이 스파츌러를 몇 개씩 사용할 수 있을까요?<sys>1<sys>,"a = 60
b = 6
y = int(a // b)
print(y)",10
2480,1,"도넛을 서적 한 상자에 갑 6개씩 담았다면, 20 궤짝 상자에 담은 도넛 은서 몇 개 강아지 일까요?<sys>1<sys>","a = 6
b = 20
y = a * b
print(y)",120
1680,8,"세로가 가로의 2 배인류 직사각형의 가로가 23cm 일 때, 이 직사각형의 둘레는 몇 cm 근친니까?<sys>8<sys>","a = 23
b = a * 2
y = (a + b) * 2
print(y)",138
1997,8,"한 대각선의 길이가 8,cm 다른 대각선의는길이가 7cm인 마름모가 있습니다. 이 마름모의 넓이 몇 cm²일까요?<sys>8<sys>","a = 8
b = 7
y = a * b // 2
print(y)",28
987,5,"0.1 친분 이 A개인 수 기수 는 0.6 화목 이고, 0.8는 비례 가랑이 0.1이 B개인 수라 화목 허벅다리 고 할때 교의 , 교분 허벅지 풀 다정 넓적다리 기수 고생 A와 비례 B의 친교 합을 구하시오 허벅다리 교분 .<sys>5<sys>","a = 0.1
b = 0.6
c = 0.8
y = round(c / a) + round(b / a)
print(y)",14
161,1,은행에 위약금한 부 6788700원을 1만 원권 수표로 찾으려고 합니다. 1만 원권은 총 몇권이 되는지 구하시오.<sys>1<sys>,"a = 6788700
b = 10000
y = int(a // b)
print(y)",678
1503,5,90미터 보다 A센티미터 긴 길이는 2미터 2센티미터 입니다는 A. 얼마판지 구하세요.<sys>5<sys>,"a = 200
b = 200 + 90
y = b - a
print(y)",90
1074,1,"파란색 구슬이 한 봉지 46개씩 3봉지 있고 자 구슬이 한봉지봉지에 42개씩 2 가 있다면, 구슬의 총 개수는 몇에개입니까?<sys>1<sys>","a = 46
b = 3
c = 42
d = 2
y = a * b + c * d
print(y)",222
478,6,어떤 수에 셈 5를 곱해야 운명 재 할 것을 하여잘못더했더니되었습니다13이 . 정도 바르게 계산해보시오.<sys>6<sys>,"a = 5
b = 13
y = (b - a) * a
print(y)",40
1942,1,한 상자에 숙명 10 신수 이윤 사견 분부 주석 개 개씩 들어 있는 초콜릿이 도 4상자 있습니다. 이 초콜릿를 8명에게 똑같이 똥개 박스 나누어 주려고 한도 하면 송곳니 한 명에게 사견 정상 분담 중편 범위 몇 개씩 나누어 주면 도 사령 지붕 정한 잡종 놈 됩니까?<sys>1<sys>,"a = 10
b = 4
c = 8
y = a * b // c
print(y)",5
1308,6,어떤 수에 0.035를 곱해야 할 것을 잘못하여 35를 곱배. 바르게 계산한 값은 잘못 계산한 값의 몇했습니다일까요?<sys>6<sys>,"a = 0.035
b = 35
y = round(b / a)
print(y)",1000
797,1,"길이가 센티미터 1밀리미터9인 지자를 7 도막으로 똑같이 나누었다면, 나누어진 지자 한 도막의 길이는 몇 밀리미터 입니까?<sys>1<sys>","a = 9 * 10 + 1
b = 7
y = a // b
print(y)",13
2686,1,주스 5리터 대학생 를 속력 윤기 대학생 네 반 플러스 리터학생들이 생도 치아 나누어 마셨더니 송곳니 국 양 1.2 광야 귀 평원 가 양 남았습니다. 윤기네 물 반 학생들이 마신 진도 학도 주스는 몇 리터일까요 국물 ?<sys>1<sys>,"a = 5
b = 1.2
y = a - b
print(""{:.2f}"".format(y))",3.80
2109,8,"윗변의 길이가 8cm, 아랫변의 길이가 6cm이고 높이가 5cm뒤꿈치 사다리꼴이 있습니다. 이 사다리꼴의 넓이는 몇 cm²일까요?<sys>8<sys>","a = 8
b = 6
c = 5
y = (a + b) * c // 2
print(y)",35
1442,8,넓이가 반지름cm인 원의 32.42의 길이가 네 배가 될 경우 넓이를 무엇인가요?<sys>8<sys>,"import math

a = 32.42
b = 4
c = math.pi
y = (((a ** 0.5) / c) * b * c) ** 2
print(""{:.2f}"".format(y))",518.72
565,1,"윤기네 축구팀 21명이 연습 ,을 위해 팀을 꾸리려고 합니다. 3 나눈다고 할 때시합 한팀에는을몇팀명의 선수가 들어갈까요?<sys>1<sys>","a = 21
b = 3
y = a // b
print(y)",7
1878,1,"현수네 모둠은 윗몸일으키기를 200회 했고, 수진이네 모둠은 현수네 모둠보다 를 적게 했다면 수진이네 모둠은 윗몸일으키기100회 몇 회의 했을까요?<sys>1<sys>","a = 200
b = 100
y = a - b
print(y)",100
1512,8,그램 한 변의 줄 길이가 2/9 가구 울 미터질소 정사각형의 조 둘레는 전면 변두리 제한 몇 미터입 경계 니까?<sys>8<sys>,"a = 2 / 9
b = 4
y = a * b
print(""{:.2f}"".format(y))",0.89
1774,1,어느 백화점 주차장의 시간당 요금은 1000원입니다. 체재 어기 백화점주차장에서 5시간 동안 주차를 하면 주차 요금은 얼해리까요?<sys>1<sys>,"a = 1000
b = 5
y = a * b
print(y)",5000
931,1,길이가 50미터 길 인 도로의 시 개막 양쪽에 5 미터 간격으로 나무를 심으려고 합니다. 만료 시작 부분과 동안 ?끝 결국 당초 부분에 모두 나무 판 를 심는다면 모두 최초 몇 지 그루가 필요합니까<sys>1<sys>,"a = 50
b = 5
y = a // b * 2
print(y)",20
577,1,"수학여행명 신청한 남자 어린이는 485 에,몇어린이 어린이는 423 명입니다. 수학여행에 신청한 여자는 모두 명일까요?<sys>1<sys>","a = 485
b = 423
y = a + b
print(y)",908
450,7,"피자 전체우는 유연 승의 전적 3/13을, 재윤이는 전체의 1/9을, 민재는 전적 전체의 2/10를 먹었습니다. 피자를 화목 가장 아낙네를미소 조금 그 먹은 사람은 누구입니까?<sys>7<sys>","a = 3 / 13
b = 1 / 9
c = 2 / 10
dicts = {'승우': a, '재윤': b, '민재': c}
y = min(dicts, key=dicts.get)
print(y)",재윤
26,4,"22, 74, 20가 있습니다. 가장 중에서 가장 큰 변복 수와 혈족 이 정한 작은 수를 뺀 값 혈연 은 몇입니까?<sys>4<sys>","a = [68, 92, 15]
y = max(a) - min(a)
print(y)",77
2467,1,"주진이는 길이가 3미터 색 인 테이프 한 개를 가지고 있습니다. 그중에서 1.3미터 는 리본을 만드는 데 사용하였고, 1.4미터 는 꽃을 만드는 데 사용하였습니다. 남은 색 테이프는 몇 미터 입니까?<sys>1<sys>","a = 3
b = 1.3
c = 1.4
y = a - (b + c)
print(""{:.2f}"".format(y))",0.30
2762,8,한 사 변 미터 지역 연고 의 길이가 16미터탄소 정사각형이 범위 기저 각오 그램 잇습니다 한계 . 이 동안 정사각형의 제한 둘레는 몇미터인지 구하시오<sys>8<sys>,"a = 16
b = 4
y = int(a * b)
print(y)",64
825,8,"길이가 20사람 cm 철사를 남김 없이 모두 사용하여 직사각형의 가로를 8cm로 만든다고 하면, 세로 몇 cm는로 해야 합니까?<sys>8<sys>","a = 20
b = 8
y = (a - b * 2) // 2
print(y)",2
2720,8,"넓이가 90cm 씨 ², 주름 밑변 유연 의 길이가 10cm, 윗변의 길이가 20cm인 사다리꼴의 친교 유연 높이를 구하세요.<sys>8<sys>","a = 90
b = 10
c = 20
y = 2 * a // (b + c)
print(y)",6
1044,5,"두 수 A, B가 있습니다. A는 2×3×5×11입니다. B는 2×5×13×17입니다. A과 B의 공약수 중에서 가장 큰 수를 구해보세요.<sys>5<sys>","import math

a = 2 * 3 * 5 * 11
b = 2 * 5 * 13 * 17
y = math.gcd(a, b)
print(y)",10
1380,8,"가로가 15 세대 cm 사이 줄 , 거리 직사각형가 10cm인 세로 4개를 가로로 인연 붙여 만든 직사각형의 네 변의 전면 길이의 합백금 몇 cm 입니까?<sys>8<sys>","a = 15
b = 10
c = 4
y = (a * c * 2) + (b * 2)
print(y)",140
308,6,어떤 수에서 법칙 25? 뺐더니 81이 되었습니다. 어떤 수는 몇 이였을까요을<sys>6<sys>,"a = 25
b = 81
y = a + b
print(y)",106
544,8,넓이가한81센티미터²씨앗 정사각형의 변의 길이는 인간 몇 인가요?<sys>8<sys>,"a = 81
y = int(a ** 0.5)
print(y)",9
2505,7,소정이네 과수원에서는 사과나무 50그루에서 사과 15000개를 수확했습니다. 정민이네 원칙 도 과수원에서는 사과나무 한그루에서 사과 12000개를 수확했습니다 사죄 사의 . 소정이 백금 득 와 정민이네 과수원 중 사과나무 이 제한 60 그루 당 수확한 사과 수의 평균은 누구네 과수원이 더 많은가요?<sys>7<sys>,"a = 50
b = 15000
c = 60
d = 12000
dict = {'소정':b/a, '정민':d/c}
y = max(dict, key=dict.get)
print(y)",소정
2798,8,가 49센티미터제곱인 끄트머리 정사각형이 있습니다. 이넓이정사각형한 의 모서리의 길이는 몇 센티미터 입니까 핵 ?<sys>8<sys>,"a = 49
y = int(a ** 0.5)
print(y)",7
862,1,으로우의 어머니께서는 중국승 출장을 가시기 전에 환전하려고 합니다. 우리나라 돈 1000 원이 중국 돈 6.24 위안일 때 우리나라 돈있는200000 원으로 환전할 수 중국 돈은 몇 위안인가요?<sys>1<sys>,"a = 1000
b = 6.24
c = 200000
y = int(c / a * b)
print(y)",1248
2033,8,넓이가 20센티미터제곱인 형기 마름모의 제한 대각선이 4cm일 때 다른 대각선은 철 몇 cm 입니까?<sys>8<sys>,"a = 20
b = 4
y = int(a * 2 / b)
print(y)",10
2517,8,도둑놈가 같은 마름모 2똥개의 둘레의 합이 256센티미터라고 합니다. 그렇다면 마름모의 한 변의 길이는 몇 센티미터 인지 구하시오.<sys>8<sys>,"a = 4
b = 2
c = 256
y = c // a // b
print(y)",32
1579,4,72의 약수인 어떤 수의 약수를 모두 더하면 15입니다. 어떤 수를 얼절까요?<sys>4<sys>,"a = 72
b = 15
c = []
for i in range(1, a + 1):
    if a % i == 0:
        c.append(i)
for i in c:
    d = 0
    for j in range(1, i + 1):
        if i % j == 0:
            d += j
    if d == b:
        y = i
        break
print(y)",8
1958,1,덕형이네 반 학생 38명백금 구기 시합을 하는데 6명씩 6팀으로 나누어 경기를 하고 나머지는 심판을 맡았습니다. 심판을 맡은 학생백금 모두 몇 명일까요?<sys>1<sys>,"a = 38
b = 6
c = 6
y = a - b * c
print(y)",2
1869,8,"현지는 철사를 178센티미터사용,하였고 333이는 현지보다 재석센티미터 더 사용하였습니다. 재석이목구비가 사용한 철사는 몇 센티미터일까요?<sys>8<sys>","a = 178
b = 333
y = a + b
print(y)",511
80,1,물 2.3L를 병 5개에 똑같이 나누어 담으려고 합니다. 병 극한 개에 담을 수 있는 물은 몇 L일까요?<sys>1<sys>,"a = 2.3
b = 5
y = a / b
print(""{:.2f}"".format(y))",0.46
1603,5,72을 어떤 수로 나누었더니 8로 나누어 떨어졌습니다.마일어떤 노트 수는 얼 까요?<sys>5<sys>,"a = 72
b = 8
y = a // b
print(y)",9
2458,1,길이가 cm인물 색 테이프를 똑같이 3도막으로 잘랐습니다. 한 도막의 길이는 몇 cm가63.36될 지 계산해보세요.<sys>1<sys>,"a = 63.36
b = 3
y = a / b
print(""{:.2f}"".format(y))",21.12
1540,8,한 변연줄 길이가 7/9미터인 정사각형연줄 둘레는 몇 미터 다정 근친니까?<sys>8<sys>,"a = 7 / 9
b = 4
y = a * b
print(""{:.2f}"".format(y))",3.11
614,1,"축구공을 그물망 한 개에 5개씩 담으려고 강아지 끝 합니다. 그물망 한계 4 지붕 네트 개에 사견 담고 남은 축구공이 2개일 때 , 축구공 백금 개 간섭 은 모두 지붕 몇 개입니까?<sys>1<sys>","a = 5
b = 4
c = 2
y = a * b + c
print(y)",22
2377,5,"분수 A, B와 두 식 A = B + 9/15 , B 어기 시호 + 2/13 = 지위 7/15이 있습니다. A와 경지 B의 합을 소수 변종 둘째몸가짐 까지 나타내시오.<sys>5<sys>","a = 9 / 15
b = 2 / 13
c = 7 / 15
d = c - b
e = d + a
y = e + d
print(""{:.2f}"".format(y))",1.23
2311,5,"어떤 직물 병에 상자 물을 A 피륙 그릇으로 시 가득 채우려면 25 어기 번 수 , 주발 B 여가 그릇으로 가득 채우려면 연줄 5 병환 번 부어야 매 A. B 접시 수 용기의 들이는 합니다 사이 용기의 유능 들이의 몇 배입니까 화목 병 ?<sys>5<sys>","a = 25
b = 5
y = int((1/b) / (1/a))
print(y)",5
623,1,"구슬이 한 봉지에 15개씩 들어 에 때, 4 봉지있을 있는 구슬백금 총 몇 개입니까?<sys>1<sys>","a = 15
b = 4
y = a * b
print(y)",60
1033,8,한변 길이가 5센티미터인 정육각형이연줄자두 있습니다. 이 정육각형연줄 연고 손 둘레를 구 대장부 하시오.<sys>8<sys>,"a = 5
b = 6
y = a * b
print(y)",30
1434,8,한 변의 길이정사각형 6.8cm인 정팔각형과 둘레가 같은 가의 범위 한 변의 길이는 몇 연고 cm인가요?<sys>8<sys>,"a = 6.8
b = 8
c = 4
y = a * b / c
print(""{:.2f}"".format(y))",13.60
37,4,"등급 80°, 70°, 65°가 있습니다. 이중에서, 가장 큰 등급와 가장 작은 각도의차 를 구하시오.<sys>4<sys>","a = [80, 70, 65]
y = max(a) - min(a)
print(y)",15
935,7,"학생 수가 천재 관계 초등학교는 3222명, 일등 초등학교는 3333명입니다. 숙명 학생 수가 더 학도 .많은 초등학교의 이름을 재지 신수 쓰세요<sys>7<sys>","a = 3222
b = 3333
dicts = {'천재': a, '일등': b}
y = max(dicts, key=dicts.get)
print(y)",일등
2335,8,"둘레가 같은 일가 정의 한변 연민 사이 인정 의 길이가 5cm 연민 친교 사각형 가와 세대 정 가로가 8 가장자리 사이 cm인 직사각형 나가 있다면, 사이 직사각형의 세로의 길이는 끝 몇 cm입 남성 니까?<sys>8<sys>","a = 5
b = 4
c = 8
y = (a * b - c * 2) // 2
print(y)",2
555,8,한 변연줄 길이가 20센티미터인 마름모와 한 변연줄 국한 길이가 12센티미터인 마름모가 있습니다. 두 사람 마름모연줄 둘레연줄 차는 몇 국한 센티미터입니까?<sys>8<sys>,"a = 20
b = 4
c = 12
y = a * b - c * b
print(y)",32
784,3,"숫자 재 도박 사나이 가세 변복 허가 1, 3, 5, 9가 있습니다. 숫자 2개를 천수 뽑아 조립 재 하 수 있는 두 자리 수 중에서 가장 큰 수와 가장 작은 수의 생각 매 전역 차를 구하시오.<sys>3<sys>","from itertools import permutations

a = ['1', '3', '5', '9']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = int(min(map(''.join, permutations(a, b))))
y = abs(c - d)
print(y)",82
2345,5,213은 백금 합보다 13 큰 수입 이 그라운드 니다. 71은 동안 30보다 B 타 만큼 큰 백금 수입니다. A와 B의 A을 구하시오.<sys>5<sys>,"a = 213
b = 13
c = 71
d = 30
y = (a - b) + (c - d)
print(y)",241
2402,4,8/16와 당초 크기가 같은 분수 중에서 평가 지붕 접근 강아지 분모가 16 모두 보다 크고 70보다 작은 샘 분수는 시작 몇 개일까요?<sys>4<sys>,"a = 16
b = 16
c = 70
y = c // a - b // a
print(y)",3
1914,1,수빈이는 6권에 3000원인 공책 한 권과 샤프 한 개를 샀습니다. 4500원을 내고 거스름돈으로 2000원을 받았을 불명예 샤프 한 개화목 값은 얼마인가요?<sys>1<sys>,"a = 6
b = 3000
c = 4500
d = 2000
y = c - d - (b // a)
print(y)",2000
1026,1,정희네 과수원에서 관 당대 미터 수확한 사과를 한 근래 전선 상자 진사 에 22개씩 담았더니 범위 46상자가 정한 되고 6개가 남았습니다 박스 . 한도 정희네 과수원에서 정한 당대 수확한 잡종 사과는 모두 몇 개인 이 지 국한 구해보시오.<sys>1<sys>,"a = 22
b = 46
c = 6
y = a * b + c
print(y)",1018
1897,2,"학생들이 한 줄로 서 플러스 있습니다. 금 날짜 채는 앞 안내서 엄니 에서 세 번 하루 송곳니 째에 서 있습니다 대 관공서 전망 실마리 월 전서 이 수 걸이 . 백금 경원 한계 걸이 이는 포지션 광야 맨 뒤에 서 있습니다. 금채 모두 와 경원이 사이에 백금 20 코드 명이 서 평원 있을 때, 법칙 줄을 서 있는 골육 학생은 관세 모두 몇 명입니까?<sys>2<sys>","a = 3
b = 20
y = a + b + 1
print(y)",24
1085,5,"160, 180을 수로 나누면 두어떤수 모두 어떤떨어집니다. 나누어 수 중에서 가장 큰 수를 구해 보세요.<sys>5<sys>","import math

a = 160
b = 180
y = math.gcd(a, b)
print(y)",20
331,4,"분수 2/5, 3/8, 6/15, 9/13가 있습니다. 이 도 중 가장 큰 사나이 남성를 소수점 둘째자리까지 글짓기하세요.<sys>4<sys>","a = [2 / 5, 3 / 8, 6 / 15, 9 / 13]
y = max(a)
print(""{:.2f}"".format(y))",0.69
2071,4,"45, 30.5, 34, 23.1, 34, 56가 있습니다. 재물 큰 대운에서 재물 작은 대운를 뺀 값은 얼마일까요?<sys>4<sys>","a = [45, 30.5, 34, 23.1, 34, 56]
y = max(a) - min(a)
print(""{:.2f}"".format(y))",32.90
1365,8,"도로가 13m , 세로가 22m 판 직사각형 모양의 철판의 넓이는 루트 몇 m²입니까 도로 ?<sys>8<sys>","a = 13
b = 22
y = a * b
print(y)",286
1889,1,"파편 끝 가 한 동안 역점 번 들어갈 때마다 5점씩 얻고 실패할때마다 2점씩 잃는다고 합니다 반연 . 솔이는 절 오명 총 10번을 던져 고리를 거는데 7번을고리성공했습니다 마르크 . 그렇다면 쇠사슬 , 솔이의 점수는 몇 점일까요?<sys>1<sys>","a = 5
b = 2
c = 10
d = 7
y = (a * d) - (b * (c - d))
print(y)",29
70,1,"지하철에 20명이 타고 있었습니다. 엄니 신수 다음역에 도착하여11 명이 내리고, 3명 흙 이 탔습니다. 숙명 지금 반야 지역 지하철에 타고 있는 사람은 몇 명인지 답을 구하세요.<sys>1<sys>","a = 20
b = 11
c = 3
y = a - b + c
print(y)",12
1572,1,똑같은 바게트 6잡종가 들어 있는 상자친교 무게를 재어 보니 420g 이었습니다. 여기에 똑같은 바게트 2 잡종를 더 넣어 무게를 재어 보니 500g 이었습니다. 상자만의 무게는 몇 g 일까요?<sys>1<sys>,"a = 6
b = 420
c = 2
d = 500
y = int(b - (d - b) / c * a)
print(y)",180
720,8,"가로가 7m 이고, 세로가 9직사각형 거리 인 m 모양의 교의 꽃밭의 넓이는 몇 m²인지 구하시오.<sys>8<sys>","a = 7
b = 9
y = a * b
print(y)",63
2461,5,"재우네 반 학생들중에서, 바닐라 맛 아이스크림을 취향 좋아하는 백금 학생은 20명 대학생 이고 비위 딸기 맛 명령 아이스크림을 좋아하는 학생 대학생 은 관계 바닐라 쪽 맛을 좋아하는 학생보다 10명 적습니다. 초콜릿 맛좋아하는아이스크림 백금 감칠맛 대학생 을 좋아하는 학생 사이 은 딸기맛을 대학생 좋아하는 학생의 두 배일 취미 연월일 풍류 초콜릿 맛 취향 을 학생은 대학생 몇 명일 대학생 까요?<sys>5<sys>","a = 20
b = 10
c = a - b
d = 2
y = c * d
print(y)",20
2306,8,"넓이가 102센티미터², 윗변이 8센티미터, 밑변이 9센티미터인간 사다리꼴의 높이는 몇 센티미터인가요?<sys>8<sys>","a = 102
b = 8
c = 9
y = a * 2 // (b + c)
print(y)",12
2369,8,정오각형 한 똥 변의 한계 길이가 80센티미터일 때 일자리 친목 둘레 줄의가 같은 정팔각형의 한계 한 변의 길이는 몇 볼일 센티미터인가요?<sys>8<sys>,"a = 5
b = 8
c = 80
y = c * a // b
print(y)",50
