,class,problem,code,answer,semantics
1830,8,한 변의 길이가 8cm인 정구각형이 있습니다. 이 정구각형의 둘레의 길이를 구하세요.,"a = 8
b = 9
y = a * b
print(y)",72,한 변의 길이 가 8 cm 인 정구 각 형 이 있 습니다 . 이 정구 각 형 의 둘레 의 길이 를 구하 세요 .
1831,1,윤정이네 학교 5학년은 한 반에 50명씩 4개 반이 있습니다. 5학년 학생들이 8모둠으로 똑같이 나누어 체험학습을 가려고 합니다. 한 모둠은 몇 명씩으로 해야 하는지 구해 보시오.,"a = 50
b = 4
c = 8
y = a * b // c
print(y)",25,윤정이 네 학교 5 학년 은 한 반 에 50 명 씩 4 개 반 이 있 습니다 . 5 학년 학생 들 이 8 모둠 으로 똑같이 나누 어 체험학습 을 가 려고 합니다 . 한 모둠 은 몇 명 씩 으로 해야 하 는지 구해 보 시 오 .
1832,1,캬라멜이 85개 있습니다. 이 캬라멜을 여학생 2명과 남학생 6명에게 한 사람당 5개씩 주었습니다. 남은 캬라멜은 몇 개일까요?,"a = 85
b = 2
c = 6
d = 5
y = a - ((b + c) * d)
print(y)",45,캬라멜 이 85 개 있 습니다 . 이 캬라멜 을 여학생 2 명 과 남학생 6 명 에게 한 사람 당 5 개 씩 주 었 습니다 . 남 은 캬라멜 은 몇 개 일까요 ?
1833,1,미선이는 선물을 포장하는 데 노란색 테이프 18 cm와 초록색 테이프 16cm 를 사용하였습니다. 미선이가 사용한 테이프는 총 몇 cm인지 구하시오.,"a = 18
b = 16
y = a + b
print(y)",34,미선이 는 선물 을 포장 하 는 데 노란색 테이프 18 cm 와 초록색 테이프 16 cm 를 사용 하 였 습니다 . 미선이 가 사용 한 테이프 는 총 몇 cm 인지 구하 시 오 .
1834,8,"가로가 10센티미터, 세로가 2센티미터 부피가 200세제곱센티미터인 직육면체가 있습니다. 이 직육면체의 높이는 몇 센티미터인가요?","a = 10
b = 2
c = 200
y = c / a / b
print(y)",10,"가로 가 10 센티미터 , 세로 가 2 센티미터 부피 가 200 세제곱센티미터 인 직육면체 가 있 습니다 . 이 직육면체 의 높이 는 몇 센티미터 인가요 ?"
1835,1,솔빈이는 36일동안 31500원을 모으려고 합니다. 하루에 평균 얼마를 모아야 하나요?,"a = 36
b = 31500
y = b / a
print(y)",875,솔빈 이 는 36 일 동안 31500 원 을 모으 려고 합니다 . 하루 에 평균 얼마 를 모아야 하 나요 ?
1836,1,규현이는 운동을 하려고 한 바퀴가 300m인 운동장을 5바퀴 뛰었습니다. 규현이가 뛴 거리는 몇 m 입니까?,"a = 300
b = 5
y = a * b
print(y)",1500,규현 이 는 운동 을 하 려고 한 바퀴 가 300 m 인 운동장 을 5 바퀴 뛰 었 습니다 . 규현 이 가 뛴 거리 는 몇 m 입니까 ?
1837,1,"수연이네 가족이 오전에는 0.7리터, 오후에는 0.5리터 만큼 우유를 마셨습니다. 수연이네 가족이 오전과 오후에 마신 우유의 양은 모두 몇 리터일까요?","a = 0.7
b = 0.5
y = a + b
print(y)",1.20,"수연 이 네 가족 이 오전 에 는 0 . 7 리터 , 오후 에 는 0 . 5 리터 만큼 우유 를 마셨 습니다 . 수연 이 네 가족 이 오전 과 오후 에 마신 우유 의 양 은 모두 몇 리터 일까요 ?"
1838,1,"동수는 소설책을 어제는 405 쪽, 오늘은 310쪽을 읽었습니다. 이틀 동안 소설책을 모두 몇 쪽 읽었을까요?","a = 405
b = 310
y = a + b
print(y)",715,"동수 는 소설책 을 어제 는 405 쪽 , 오늘 은 310 쪽 을 읽 었 습니다 . 이틀 동안 소설책 을 모두 몇 쪽 읽 었 을까요 ?"
1839,8,둘레가 30센티미터인 사각형의 한 변의 길이는 몇 센티미터일까요?,"a = 30
b = 4
y = a / b
print(y)",7.5,둘레 가 30 센티미터 인 사각형 의 한 변의 길이 는 몇 센티미터 일까요 ?
1840,4,"숫자 3773, 3623, 3253중에서, 가장 큰 수는 무엇인가요?","a = [3773, 3623, 3253]
y = max(a)
print(y)",3773,"숫자 3773 , 3623 , 3253 중 에서 , 가장 큰 수 는 무엇 인가요 ?"
1841,5,"어떤 수에서 30씩 커지도록 10번 뛰어 세었더니 1200이 되었다면, 어떤 수는 얼마입니까?","a = 30
b = 10
c = 1200
y = c - (a * b)
print(y)",900,"어떤 수 에서 30 씩 커지 도록 10 번 뛰 어 세 었 더니 1200 이 되 었 다면 , 어떤 수 는 얼마 입니까 ?"
1842,1,"연필 한 자루의 무게는 45g , 지우개 6 개의 무게는 360g 입니다. 연필 6 자루와 지우개 4 개의 무게를 합 하면 몇 g인가요?","a = 1
b = 45
c = 6
d = 360
e = 6
f = 4
y = ((b / a) * e) + ((d / c) * f)
print(y)",510,"연필 한 자루 의 무게 는 45 g , 지우개 6 개 의 무게 는 360 g 입니다 . 연필 6 자루 와 지우개 4 개 의 무게 를 합 하 면 몇 g 인가요 ?"
1843,1,32개 뿐인 소중한 구슬을 6명의 친구들에게 공평하게 나누어주려고 한다. 한 사람 당 받게될 구슬의 개수를 구하여라.,"a = 32
b = 6
y = a // b
print(y)",5,32 개 뿐 인 소중 한 구슬 을 6 명 의 친구 들 에게 공평 하 게 나누 어 주 려고 한다 . 한 사람 당 받 게 될 구슬 의 개수 를 구하 여라 .
1844,8,둘레가 60cm인 정사각형 안에 그릴 수 있는 가장 큰 원의 넓이는 몇 cm²인지 구하시오? (원주율: 3.14),"a = 60
b = 4
c = a / b
d = 3.14
y = (c / 2) ** 2 * d
print(y)",176.62,둘레 가 60 cm 인 정사각형 안 에 그릴 수 있 는 가장 큰 원 의 넓이 는 몇 cm ² 인지 구하 시 오 ? ( 원주율 : 3 . 14 )
1845,8,"가로가 16cm, 세로가 18cm인 직사각형이 있습니다. 이 직사각형을 한 변이 2cm인 정사각형 모양으로 나눈다면 정사각형 몇 개로 나누어 집니까?","a = 16
b = 18
c = 2
y = (a // c) * (b // c)
print(y)",72,"가로 가 16 cm , 세로 가 18 cm 인 직사각형 이 있 습니다 . 이 직사각형 을 한 변이 2 cm 인 정사각형 모양 으로 나눈다면 정사각형 몇 개 로 나누 어 집니까 ?"
1846,6,32에 어떤 수를 곱하였더니 896이 되었다고 합니다. 어떤 수를 7로 나눈 몫은 얼마일까요?,"a = 32
b = 896
c = 7
d = b / a
y = d // c
print(y)",4,32 에 어떤 수 를 곱하 였 더니 896 이 되 었 다고 합니다 . 어떤 수 를 7 로 나눈 몫 은 얼마 일까요 ?
1847,4,"85, 35, 25, 2 중 가장 큰 수와 가장 작은 수를 곱하고 계산 결과를 구해보세요.","a = [85, 35, 25, 2]
b = max(a)
c = min(a)
y = b * c
print(y)",170,"85 , 35 , 25 , 2 중 가장 큰 수 와 가장 작 은 수 를 곱하 고 계산 결과 를 구해 보 세요 ."
1848,1,민수는 하루에 독일단어를 15개씩 매일 외웠습니다. 35일 동안 외운 한자는 모두 몇 개인지 구하세요.,"a = 15
b = 35
y = a * b
print(y)",525,민수 는 하루 에 독일 단어 를 15 개 씩 매일 외웠 습니다 . 35 일 동안 외운 한자 는 모두 몇 개 인지 구하 세요 .
1849,6,어떤 수를 5로 나누어야 할 것을 잘못하여 6으로 나누었더니 15가 되었습니다. 바르게 계산하면 얼마입니까?,"a = 5
b = 6
c = 15
y = (c * b) / a
print(y)",18,어떤 수 를 5 로 나누 어야 할 것 을 잘못 하 여 6 으로 나누 었 더니 15 가 되 었 습니다 . 바르 게 계산 하 면 얼마 입니까 ?
1850,8,둘레가 44.4cm인 정사각형 모양의 접시의 한 변의 길이는 몇 cm일까요?,"a = 4
b = 44.4
y = b / a
print(y)",11.10,둘레 가 44 . 4 cm 인 정사각형 모양 의 접시 의 한 변의 길이 는 몇 cm 일까요 ?
1851,8,반지름이 3m인 반원의 둘레는 몇m인가요? 원주율은 3.1로 계산합니다.,"a = 3
b = 3.1
c = 2
y = (a * c * b) / c + (a * c)
print(y)",15.30,반지름 이 3 m 인 반원 의 둘레 는 몇 m 인가요 ? 원주율 은 3 . 1 로 계산 합니다 .
1852,1,"학생들이 한 줄로 서있고, 수정이는 맨 앞에 서 있습니다. 소정이는 맨 뒤에 서 있습니다. 수정이와 소정이 사이에 15명이 서있다면, 줄을 서 있는 학생은 모두 몇 명입니까?","a = 15
y = a + 2
print(y)",17,"학생 들 이 한 줄 로 서 있 고 , 수정 이 는 맨 앞 에 서 있 습니다 . 소정 이 는 맨 뒤 에 서 있 습니다 . 수정 이 와 소정 이 사이 에 15 명 이 서 있 다면 , 줄 을 서 있 는 학생 은 모두 몇 명 입니까 ?"
1853,4,"다음 각도 85°, 120°, 60° 중 가장 큰 각도에서 가장 작은 각도를 뺀 값을 구하시오.","a = [85, 120, 60]
y = max(a) - min(a)
print(y)",60,"다음 각도 85 °, 120 °, 60 ° 중 가장 큰 각도 에서 가장 작 은 각도 를 뺀 값 을 구하 시 오 ."
1854,3,"4장의 숫자 카드 2, 4, 6, 8를 한 번씩만 사용하여 만든 가장 큰 네자리 수를 반올림하여 백의 자리까지 나타내면 얼마입니까?","from itertools import permutations

a = ['2', '4', '6', '8']
b = int(max(map(''.join, permutations(a, 4))))
y = round(b, -2)
print(y)",8600,"4 장 의 숫자 카드 2 , 4 , 6 , 8 를 한 번 씩 만 사용 하 여 만든 가장 큰 네 자리 수 를 반올림 하 여 백 의 자리 까지 나타내 면 얼마 입니까 ?"
1855,1,"수정이가 가진 파란색 테이프의 길이는 3미터 20센티미터이고 노란색 테이프의 길이는 파란색 테이프보다 30센티미터 길다면, 두 테이프의 길이의 합은 몇 센티미터입니까?","a = (3 * 100) + 20
b = 30
c = a + b
y = a + c
print(y)",670,"수정 이 가 가진 파란색 테이프 의 길이 는 3 미터 20 센티미터 이 고 노란색 테이프 의 길이 는 파란색 테이프 보다 30 센티미터 길 다면 , 두 테이프 의 길이 의 합 은 몇 센티미터 입니까 ?"
1856,4,젤리 30개와 과자 38개를 최대한 많은 모둠에게 남김없이 똑같이 나누어 려고 합니다. 몇 모둠에 나누면 될까요?,"import math
a = 30
b = 38
y = math.gcd(a, b)
print(y)",2,젤리 30 개 와 과자 38 개 를 최대한 많 은 모둠 에게 남김없이 똑같이 나누 어 려고 합니다 . 몇 모둠 에 나누 면 될까요 ?
1857,8,"가로가 10센티미터, 세로가 30센티미터인 직사각형의 둘레와 둘레가 같은 정사각형의 한 변의 길이를 구하시오.","a = 10
b = 30
c = a * 2 + b * 2
y = c / 4
print(y)",20,"가로 가 10 센티미터 , 세로 가 30 센티미터 인 직사각 형 의 둘레 와 둘레 가 같 은 정사각형 의 한 변의 길이 를 구하 시 오 ."
1858,5,576 - 288 - A - 72 - 36 - 18 - 9 수 배열의 규칙에 맞게 A에 들어갈 수는 얼마인지 구해보시오.,"a = 18
b = 9
c = a / b
d = 72
y = d * c
print(y)",144,576 - 288 - A - 72 - 36 - 18 - 9 수 배열 의 규칙 에 맞 게 A 에 들어갈 수 는 얼마 인지 구해 보 시 오 .
1859,8,"가로가 세로의 3배인 직사각형의 세로가 3.97m 일 때, 넓이는 몇 제곱미터인지 소수점 둘째자리까지 구하시오.","a = 3
b = 4
c = 3.97
y = c * (c * a)
print(""{:.2f}"".format(y))",47.28,"가로 가 세로 의 3 배 인 직사각 형 의 세로 가 3 . 97 m 일 때 , 넓이 는 몇 제곱미터 인지 소수점 둘째 자리 까지 구하 시 오 ."
1860,4,22의 배수 중에서 가장 작은 수는 얼마입니까?,"a = 22
y = a * 1
print(y)",22,22 의 배수 중 에서 가장 작 은 수 는 얼마 입니까 ?
1861,6,어떤 수를 3.7로 나누어야 할 것을 잘못하여 곱했더니 81.4가 되었습니다. 바르게 계산한다면 답은 얼마입니까?,"a = 3.7
b = 81.4
y = (b / a) / a
print(y)",5.95,어떤 수 를 3 . 7 로 나누 어야 할 것 을 잘못 하 여 곱했 더니 81 . 4 가 되 었 습니다 . 바르 게 계산 한다면 답 은 얼마 입니까 ?
1862,6,어떤 수에 36를 곱해야 할 것을 더하였더니 221가 되었다. 바르게 계산한 값은?,"a = 36
b = 221
y = (b - a) * a
print(y)",6660,어떤 수 에 36 를 곱해야 할 것 을 더 하 였 더니 221 가 되 었 다 . 바르 게 계산 한 값 은 ?
1863,7,"A는 1.3 * 4, B는 1.9 * 2 일 때 두 곱셈 식의 결과 중 더 큰 것의 기호를 적으시오.","a = 1.3 * 4
b = 1.9 * 2
dicts = {'A':a, 'B':b}
y = max(dicts, key=dicts.get)
print(y)",A,"A 는 1 . 3 * 4 , B 는 1 . 9 * 2 일 때 두 곱셈 식 의 결과 중 더 큰 것 의 기호 를 적 으시 오 ."
1864,1,라일락 24 송이로 꽃바구니를 3개 만들 수 있습니다. 똑같은 꽃바구니를 50 개 만들려면 라일락은 모두 몇 송이 필요할까요?,"a = 24
b = 3
c = 50
y = a / b * c
print(y)",400.0,라일락 24 송이 로 꽃바구니 를 3 개 만들 수 있 습니다 . 똑같 은 꽃바구니 를 50 개 만들 려면 라일락 은 모두 몇 송이 필요 할까요 ?
1865,1,40cm 길이의 철사가 50개 있습니다. 모든 철사의 길이를 합하면 몇cm입니까?,"a = 40
b = 50
y = a * b
print(y)",2000,40 cm 길이 의 철사 가 50 개 있 습니다 . 모든 철사 의 길이 를 합하 면 몇 cm 입니까 ?
1866,1,어느 문구점에서는 사용한 돈의 0.02배만큼 포인트 점수를 적립해 줍니다. 문수가 문구점에서 8530원을 사용했다면 문수가 얻은 포인트 점수는 몇 점이 될까요?,"a = 0.02
b = 8530
y = a * b
print(y)",170.60,어느 문구점 에서 는 사용 한 돈 의 0 . 02 배 만큼 포인트 점수 를 적립 해 줍니다 . 문수 가 문구점 에서 8530 원 을 사용 했 다면 문수 가 얻 은 포인트 점수 는 몇 점 이 될까요 ?
1867,8,네 변의 길이의 합이 80센티미터인 정사각형의 한 변의 길이는 몇 센티미터일까요?,"a = 80
y = a / 4
print(y)",20,네 변의 길이 의 합 이 80 센티미터 인 정사각형 의 한 변의 길이 는 몇 센티미터 일까요 ?
1868,8,"윗변이 100미터, 밑변이 200미터, 높이가 300미터인 사다리꼴 모양의 땅을 세 사람에게 똑같이 나누어 주려고 할 때, 세 명에게 나누어 줄 수 있는 땅의 넓이는 몇 ㎡인지 구하시오.","a = 100
b = 200
c = 300
d = (a + b) * c / 2
e = 3
y = d / e
print(y)",15000,"윗변 이 100 미터 , 밑변 이 200 미터 , 높이 가 300 미터 인 사다리꼴 모양 의 땅 을 세 사람 에게 똑같이 나누 어 주 려고 할 때 , 세 명 에게 나누 어 줄 수 있 는 땅 의 넓이 는 몇 ㎡ 인지 구하 시 오 ."
1869,8,"현지는 철사를 178센티미터사용하였고, 재석이는 현지보다 333센티미터 더 사용하였습니다. 재석이가 사용한 철사는 몇 센티미터일까요?","a = 178
b = 333
y = a + b
print(y)",511,"현지 는 철사 를 178 센티미터 사용 하 였 고 , 재 석이 는 현지 보다 333 센티미터 더 사용 하 였 습니다 . 재 석이 가 사용 한 철사 는 몇 센티미터 일까요 ?"
1870,4,10보다 크고 60보다 작은 자연수 중에서 3의 배수는 모두 몇 개인지 찾아보시오.,"a = 10
b = 60
c = 3
y = 0
for i in range(a + 1, b):
    if i % c == 0:
        y += 1
print(y)",16,10 보다 크 고 60 보다 작 은 자연수 중 에서 3 의 배수 는 모두 몇 개 인지 찾아보 시 오 .
1871,8,한 변의 길이가 15센티미터인 정사각형의 둘레는 몇 센티미터인가요?,"a = 15
b = 4
y = a * b
print(y)",60,한 변의 길이 가 15 센티미터 인 정사각형 의 둘레 는 몇 센티미터 인가요 ?
1872,1,집에서 학교까지의 거리는 9888미터 입니다. 집에서 학교 까지의 거리는 몇 km인지 반올림하여 소주점 둘째 자리까지 나타내시오.,"a = 9888
y = a / 1000
print(""{:.2f}"".format(y))",9.89,집 에서 학교 까지 의 거리 는 9888 미터 입니다 . 집 에서 학교 까지 의 거리 는 몇 km 인지 반올림 하 여 소주 점 둘째 자리 까지 나타내 시 오 .
1873,3,"숫자 카드 1, 5, 9, 6, 8를 한 번씩 사용하여 만들 수 있는 가장 큰 다섯 자리 수를 만들어 보시오.","a = [1, 5, 9, 6, 8]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",98651,"숫자 카드 1 , 5 , 9 , 6 , 8 를 한 번 씩 사용 하 여 만들 수 있 는 가장 큰 다섯 자리 수 를 만들 어 보 시 오 ."
1874,3,"4장의 숫자 카드 1, 3, 7, 9 중에서 카드를 한 번씩 모두 사용하여 (A*100+B*10+C)*D의 곱셈식을 만들려고 합니다. 가장 작은 곱은 얼마입니까?","from itertools import permutations

a = ['1', '3', '7', '9']
b = 1
c = min(map(''.join, permutations(a, b)))
a.remove(c)
c = int(c)
d = 3
e = int(min(map(''.join, permutations(a, d))))
y = c * e
print(y)",379,"4 장 의 숫자 카드 1 , 3 , 7 , 9 중 에서 카드 를 한 번 씩 모두 사용 하 여 ( A * 100 + B * 10 + C ) * D 의 곱 셈식 을 만들 려고 합니다 . 가장 작 은 곱 은 얼마 입니까 ?"
1875,6,어떤 수에 8을 곱해야 할 것을 잘못하여 18 을 곱하였더니 360 이 되었습니다. 바르게 계산한 결과를 구해보세요.,"a = 8
b = 18
c = 360
y = (c / b) * a
print(y)",160,어떤 수 에 8 을 곱해야 할 것 을 잘못 하 여 18 을 곱하 였 더니 360 이 되 었 습니다 . 바르 게 계산 한 결과 를 구해 보 세요 .
1876,1,"딸기를 80개 사서 오전에 33개 먹었고, 오후에 25개를 먹었습니다. 남은 딸기는 총 몇 개일까요?","a = 80
b = 33
c = 25
y = a - b - c
print(y)",22,"딸기 를 80 개 사 서 오전 에 33 개 먹 었 고 , 오후 에 25 개 를 먹 었 습니다 . 남 은 딸기 는 총 몇 개 일까요 ?"
1877,1,연필과 지우개가 모두 합해서 194개 있습니다. 연필이 지우개보다 30개 더 적다면 연필은 몇 개 있습니까?,"a = 194
b = 30
y = (a - b) // 2
print(y)",82,연필 과 지우개 가 모두 합해서 194 개 있 습니다 . 연필 이 지우개 보다 30 개 더 적 다면 연필 은 몇 개 있 습니까 ?
1878,1,"현수네 모둠은 윗몸일으키기를 200회 했고, 수진이네 모둠은 현수네 모둠보다 100회 적게 했다면 수진이네 모둠은 윗몸일으키기를 몇 회 했을까요?","a = 200
b = 100
y = a - b
print(y)",100,"현수 네 모둠 은 윗몸 일으키 기 를 200 회 했 고 , 수진 이 네 모둠 은 현수 네 모둠 보다 100 회 적 게 했 다면 수진 이 네 모둠 은 윗몸 일으키 기 를 몇 회 했 을까요 ?"
1879,1,서우는 저금통에 500원짜리 동전을 30개를 가지고 있습니다. 저금통에 들어있는 돈은 모두 얼마입니까?,"a = 500
b = 30
y = a * b
print(y)",15000,서우 는 저금통 에 500 원 짜리 동전 을 30 개 를 가지 고 있 습니다 . 저금통 에 들 어 있 는 돈 은 모두 얼마 입니까 ?
