,Unnamed: 0,class,problem,code,answer
915,915,1,쿠폰 8장씩 5묶음을 4명에게 똑같이 나누어 주려고 합니다. 한 사람은 몇 개의 쿠폰을 가지게 되는지 구하시오.,"a = 8
b = 5
c = 4
y = a * b // c
print(y)",10
916,916,1,"수련회에 참가한 남학생은 33명, 여학생은 32명입니다. 이 학생들을 5조으로 똑같이 나누려고 한다면, 한 조는 몇 명씩으로 해야 하는지 구해 보시오.","a = 33
b = 32
c = 5
y = (a + b) // c
print(y)",13
917,917,1,한 봉지에 30개씩 들어 있는 구슬 8봉지가 있습니다. 도희는 이 구슬을 학교 벼룩시장에서 한 봉지에 14개씩 담아서 팔려고 합니다. 도희가 벼룩시장에서 팔 수 있는 구슬은 몇 봉지가 될까요?,"a = 30
b = 8
c = 14
y = a * b // c
print(y)",17
918,918,1,석류가 한 봉지에 12개씩 들어 있습니다. 17봉지에 들어 있는 석류는 모두 몇 개가 될까요?,"a = 12
b = 17
y = a * b
print(y)",204
919,919,6,"어떤 수의 1/6은 50이라면, 어떤 수의 3/10는 얼마인지 구해보시오.","a = 1 / 6
b = 50
c = 3 / 10
y = (b / a) * c
print(y)",90
920,920,8,"지름이 60cm 인 원 안에 반지름이 2cm 인 원을 겹치지 않게 그리려고 한다면, 최대 몇 개까지 그릴 수 있습니까?","a = 60
b = 2
c = 2 * b
y = int(a / c)
print(y)",15
921,921,4,"숫자 13, 50, 90 중에서 가장 큰 수와 가장 작은 수를 뺀 값은 몇입니까?","a = [13, 50, 90]
y = max(a) - min(a)
print(y)",77
922,922,8,"넓이가 50제곱미터인 직사각형 모양의 들판의 가로가 10미터 일 때, 세로는 몇 미터 입니까?","a = 50
b = 10
y = a / b
print(y)",5
923,923,1,딸기 90개를 5명에게 똑같이 나누어 주려고 합니다. 한명에게 몇 개씩 줄 수 있을까요?,"a = 90
b = 5
y = a // b
print(y)",18
924,924,1,농구 시합에 필요한 선수는 한 팀당 5 명입니다. 농구 선수 48 명으로 농구팀을 몇 팀 만들 수 있을까요?,"a = 5
b = 48
y = b // a
print(y)",9
925,925,1,성미네 어머니께서는 3L로 13.7km를 가는 자동차로 거리가 461.3km 떨어진 할머니 댁까지 가려고 합니다. 휘발유 가격이 1L에 1200원일 때 할머니 댁까지 가는 데 드는 휘발유의 값은 얼마인지 구해 보세요.,"a = 13.7
b = 461.3
c = 1200
y = (b / a) * c
print(y)",40405.84
926,926,4,"3개의 수 42, 56, 34 중에서 2 개를 골라 곱한 값이 1428이라고 합니다. 고른 수 중 더 큰 값을 쓰시오.","from itertools import combinations

a = [42, 56, 34]
b = 2
c = 1428
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",42
927,927,1,"배가 한 상자에 15개씩 들어 있을 때 , 6상자에 들어 있는 배는 모두 몇 개입니까?","a = 15
b = 6
y = a * b
print(y)",90
928,928,1,민우는 45 cm 짜리 형광펜을 샀습니다. 한 달 동안 사용한 후에 다시 길이를 재어 보았더니28cm 였습니다. 한 달 동안 사용한 형광펜의 길이는 몇 cm일까요?,"a = 45
b = 28
y = a - b
print(y)",17
929,929,4,42부터 75까지의 수 중에서 8의 배수는 모두 몇 개 일까요?,"a = 42
b = 75
c = 8
y = 0
for i in range(a, b + 1):
    if i % c == 0:
        y += 1
print(y)",4
930,930,1,콩쥐는 들이가 30리터 200밀리리터인 빈 독에 물을 가득 채워야만 잔치에 갈 수 있습니다. 하지만 독 아래에 구멍이 뚫려서 콩쥐가 독에 물을 80리터 900밀리리터 부었는데도 물은 채워지지 않고 계속 빈 독이었습니다. 이 상황을 지켜보던 두꺼비가 독 안으로 들어가서 구멍을 막아 주어 독에 물을 가득 채울 수 있었습니다. 콩쥐가 독에 부은 물은 모두 몇 밀리리터인가요?,"a = 30200
b = 80900
y = a + b
print(y)",111100
931,931,1,길이가 50미터 인 도로의 양쪽에 5 미터 간격으로 나무를 심으려고 합니다. 시작 부분과 끝 부분에 모두 나무를 심는다면 모두 몇 그루가 필요합니까?,"a = 50
b = 5
y = (a // b + 1) * 2
print(y)",22
932,932,8,길이가 40cm인 색 테이프 5장을 같은 길이만큼씩 겹치게 하여 한 줄로 길게 이어 붙였습니다. 이어 붙인 색 테이프의 전체 길이가 150cm라면 색 테이프를 몇cm 씩 겹치게 이어 붙인 것입니까?,"a = 40
b = 5
c = 150
y = (a * b - c)/ (b - 1)
print(y)",12.5
933,933,1,사과 48개를 상자 4개에 똑같이 나누어 담으려고 합니다. 상자 하나에 사과는 몇 개 들어갑니까?,"a = 48
b = 4
y = a // b
print(y)",12
934,934,8,"두 변의 길이가 각각 9.12센티미터, 8.56센티미터인 평행사변형의 둘레는 몇 센티미터입니까?","a = 9.12
b = 8.56
y = a * 2 + b * 2
print(y)",35.36
935,935,7,"학생 수가 천재 초등학교는 3222명, 일등 초등학교는 3333명입니다. 학생 수가 더 많은 초등학교의 이름을 쓰세요. ","a = 3222
b = 3333
dicts = {'천재': a, '일등': b}
y = max(dicts, key=dicts.get)
print(y)",일등
936,936,7,"가로 5센티미터, 세로 3센티미터인 직사각형 A, 가로 4센티미터, 세로 6센티미터인 직사각형 B, 가로 3센티미터, 세로 7센티미터인 직사각형 C 중에서 넓이가 가장 넓은 직사각형은 무엇인가요?","a = 5
b = 3
c = 4
d = 6
e = 3
f = 7
dict = {'A': a * b, 'B': c * d, 'C': e * f}
y = max(dict, key=dict.get)
print(y)",B
937,937,1,운동장에 학생들이 한 줄에 4명씩 8 줄로 서 있습니다. 이 학생들을 한 줄에 8 명씩 다시 줄을 세우면 몇 줄로 세울 수 있나요?,"a = 4
b = 8
c = 8
y = a * b // c
print(y)",4
938,938,3,"숫자 카드 1, 5, 7, 9 중에서 2장을 뽑아 두 수의 곱을 구하려고 합니다. 가장 작은 곱은 얼마일까요?","a = [1, 5, 7, 9]
a.sort()
y = a[0] * a[1]
print(y)",5
939,939,1,원영이의 한 걸음은 3cm입니다. 원영이가 20걸음을 걸으면 걸은 거리는 몇 cm가 될까요?,"a = 3
b = 20
y = a * b
print(y)",60
940,940,8,"민주가 길이가 88센티미터인 철사로 가장 큰 정사각형을 만들었다면, 만든 정사각형의 넓이는 몇 센티미터²일까요?","a = 88
b = 4
y = (a / b) ** 2
print(y)",484
941,941,1,멜론 한 개의 무게는 2.2kg입니다. 상자 한 개에 멜론이 9개 들어 있다면 상자 6개에 들어 있는 멜론의 무게는 모두 몇 kg일 지 계산해보시오.,"a = 2.2
b = 9
c = 6
y = a * b * c
print(y)",118.80000000000001
942,942,8,둘레가 40cm인 마름모가 있습니다. 이 마름모의 한 변의 길이는 몇 cm입니까?,"a = 40
b = 4
y = a / b
print(y)",10
943,943,7,"피자가 한 판을 은진이가 전체의 1/5을 먹고, 서주가 전체의 1/6을 먹고, 동준가 전체의 1/8을 먹었다면, 피자를 가장 많이 먹은 사람은 누구입니까?","a = 1 / 5
b = 1 / 6
c = 1 / 8
dicts = {'은진': a, '서주': b, '동준': c}
y = max(dicts, key=dicts.get)
print(y)",은진
944,944,1,귤이 한 상자에 40개씩 30상자가 있습니다. 하루에 80개씩 10일 동안 팔면 남는 귤은 몇 개인지 구하시오.,"a = 40
b = 30
c = 80
d = 10
y = a * b - c * d
print(y)",400
945,945,1,지우는 붙임딱지를 한 상자에 20장씩 넣어서 5상자 모았습니다. 붙임딱지를 999장 모으려면 몇 장을 더 모아야 하는지 구하세요.,"a = 20
b = 5
c = 999
y = c - (a * b)
print(y)",899
946,946,1,일정한 빠르기로 2시간 36분 동안 200km를 가는 자동차가 있습니다. 이 자동차는 한 시간 동안 몇 km를 갈 수 있는지 구하세요.,"a = 2.6
b = 200
y = b / a
print(y)",76.92
947,947,5,"두 수A,B의 합은 34이고 차는 4입니다. 두 수 A,B의 곱을 구하시오.","a = 34
b = 4
y = ((a + b) / 2) * (a - ((a + b) / 2))
print(y)",285
948,948,8,한 모서리의 길이가 3센티미터인 정육면체가 있습니다. 이 정육면체의 모든 모서리의 길이의 합은 몇 센티미터입니까?,"a = 3
y = a * 12
print(y)",36
949,949,1,크레파스가  56 자루 있습니다. 남학생 4 명과 여학생 8 명이 각각 3자루씩 나누어 가졌습니다. 남은 색연필은 몇 자루가 될까요?,"a = 56
b = 4
c = 8
d = 3
y = a - ((b + c) * d)
print(y)",20
950,950,8,둘레가 44센티미터인 직사각형의 가로가 12센티미터 라면 세로는 몇 센티미터 입니까?,"a = 44
b = 12
y = (a - b * 2) / 2
print(y)",10
951,951,1,"아버지의 한 뼘은 20 센티미터입니다. 방의 길이를 아버지의 뼘으로 재었더니 약 30뼘이였다고하면, 방의 길이는 약 몇 미터일까요?","a = 20
b = 30
c = 100
y = (a * b) // c
print(y)",6
952,952,2,"학교에서 국어, 수학, 영어의 순서로 시험을 봤습니다. 처음으로 시험을 본 과목은 무엇입니까?","a = ['국어', '수학', '영어']
b = 1
y = a[b - 1]
print(y)",국어
953,953,1,은솔이의 키는 147.5 cm 입니다. 은지의 키가 은솔이 의 키의 1.08 배라면 은지의 키는 몇 cm 입니까?,"a = 147.5
b = 1.08
y = a * b
print(y)",159.3
954,954,8,원 A의 지름은 28센티미터이고 원 B의 지름은 원 A의 반지름과 같습니다. 두 원의 반지름의 합은 몇 센티미터인지 구하시오.,"a = 28
b = a / 2
y = b + b / 2
print(y)",21
955,955,1,기준이는 색종이를 100장씩 9묶음 가지고 있습니다. 기준이가 가지고 있는 색종이는 몇 장인지 구해보시오.,"a = 100
b = 9
y = a * b
print(y)",900
956,956,8,넓이가 111센티미터²인 직사각형이 있습니다. 이 직사각형의 가로가 37센티미터 이면 세로는 몇 센티미터 입니까?,"a = 111
b = 4
c = 37
y = a / c
print(y)",3
957,957,1,가게에서 3420원짜리 쌀가루를 한 봉지 샀습니다. 1000원짜리 지폐를 몇 개내야 살 수 있을까요?,"from math import ceil

a = 3420
b = 1000
y = ceil(a / b)
print(y)",4
958,958,8,한 변의 길이가 7센티미터인 정오각형이 있습니다. 이 정오각형의 둘레의 길이를 구하세요.,"a = 7
b = 5
y = a * b
print(y)",35
959,959,6,어떤 수에 123를 곱해야 할 것을 잘못하여 12.3을 곱했습니다. 바르게 계산한 값은 잘못 계산한 값의 몇 배 일까요?,"a = 123
b = 12.3
y = a / b
print(y)",10
960,960,5,"10000이 1, 1000이 A, 100이 3, 10이 5, 1이 6이면 12356입니다. 다음을 만족하는 A를 구하시오.","a = 1 * 10000
b = 3 * 100
c = 5 * 10
d = 6 * 1
e = 12356
f = 1000
g = e - (a + b + c + d)
y = g // f
print(y)",2
961,961,3,"4장의 수 카드 2 , 5 , 6 , 9가 있습니다. 이중에서, 2장을 뽑아 A.B 형태의 소수를 만들려고 한다면, 만들 수 있는 소수 중에서 가장 큰 수와 가장 작은 수의 합을 구하세요.","from itertools import permutations

a = ['2', '5', '6', '9']
b = int(max(map(''.join, permutations(a, 2)))) / 10
c = int(min(map(''.join, permutations(a, 2)))) / 10
y = b + c
print(y)",12.10
962,962,8,한 변의 길이가 12cm인 정십각형이 있습니다. 이 도형의 둘레는 몇 cm일까요?,"a = 12
b = 10
y = a * b
print(y)",120
963,963,1,둘레가 310 m 인 운동장이 있습니다. 이 운동장을 5바퀴 돌면 모두 몇 m 를 달리게 되나요?,"a = 310
b = 5
y = a * b
print(y)",1550
964,964,8,"둘레가 같은 정칠각형과 정구각형이 있습니다. 정칠각형의 한 변의 길이가 9센티미터일 때, 정구각형의 한 변의 길이는 몇 센티미터인가요?","a = 7
b = 9
c = 9
y = a * c / b
print(y)",7
965,965,1,20에서 4과 7의 곱을 9로 나눈 몫을 뺀 후 10을 더한 수는 얼마일까요?,"a = 20
b = 4
c = 7
d = 9
e = 10
y = a - (b * c // d) + e
print(y)",27
966,966,8,"가로가 13센티미터 , 세로가 5센티미터 인 직사각형이 있습니다. 이 직사각형과 둘레가 같은 정사각형이 있습니다. 이 정사각형의 한 변의 길이는 몇 센티미터 입니까?","a = 13
b = 5
c = 4
y = (a + b) * 2 / c
print(y)",9
967,967,1,7kg의 사과가 들어 있는 상자에 350g의 사과 3개를 더 넣었습니다. 상자에 들어 있는 사과의 무게는 모두 몇 g일 지 계산해보시오.,"a = 7000
b = 350
c = 3
y = a + b * c
print(y)",8050
968,968,1,3.4보다 7.2 큰 수는 얼마인지 구해보시오.,"a = 3.4
b = 7.2
y = a + b
print(y)",10.60
969,969,1,연필이 4상자 있습니다. 연필 한상자에는 12자루가 들어있습니다. 연필은 모두 몇자루인지 구하시오.,"a = 4
b = 12
y = a * b
print(y)",48
970,970,6,어떤 수에 42를 곱하고 5로 나누어야 하는데 실수로 42를 어떤 수로 나누고 5를 곱하였더니 35가 되었습니다. 계산을 바르게 하였다면 나머지는 얼마인가?,"a = 42
b = 5
c = 42
d = 5
e = 35
y = ((e / d * c) * a) % b
print(y)",3
971,971,8,"지름이 96센티미터 인 원 안에 반지름이 8센티미터 인 원을 겹치지 않게 그리려고 한다면, 원을 총 몇 개까지 그릴 수 있습니까?","a = 96
b = 8
c = 2 * b
y = int(a / c)
print(y)",6
972,972,6,"어떤 수에서 57를 뺐더니 95가 되었다면, 어떤 수는 얼마입니까?","a = 57
b = 95
y = b + a
print(y)",152
973,973,5,"310, A, 330 수 배열의 규칙에 맞게 A 알맞은 수를 써넣으시오.","a = 310
b = 330
c = a - b
y = b + c / 2
print(y)",320
974,974,1,딸기잼을 15L를 2.3L씩 병에 나누어 담을 때 나누어 담고 남는 딸기잼은 몇 L인지 구하세요.,"a = 15
b = 2.3
c = a // b
y = a - b * c
print(y)",1.20
975,975,7,"수환이의 책가방 무게는 2.8kg이고, 지영이의 책가방 무게는 3.6kg입니다. 수환이와 지영이 중 책가방이 더 가벼운 사람은 누구일지 찾아보시오.","dicts = {""수환"": 2.8, ""지영"": 3.6}
y = min(dicts, key=dicts.get)
print(y)",수환
976,976,1,"소유네 반은 한 모둠에 5명씩 10모둠이라면, 소유네 반 학생은 모두 몇 명인지 구하세요.","a = 5
b = 10
y = a * b
print(y)",50
977,977,1,수성사인펜 64자루를 한 명에게 8자루씩 주려고 합니다. 수성 사인펜을 몇 명에게 나누어 줄 수 있을까요?,"a = 64
y = a // 8
print(y)",8
978,978,6,"어떤 수에 100을 곱했습니다. 결과가 300이라면, 어떤 수는 얼마입니까?","a = 100
b = 300
y = b / a
print(y)",3
979,979,6,어떤 수를 4로 나누어야 할 것을 잘못하여 8로 나누었더니 3이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 4
b = 8
c = 3
y = b * c / a 
print(y)",6
980,980,1,"책장의 무게는 12kg 이고, 책의 무게는 0.3 kg라면, 책장의 무게는 책의 무게의 몇 배입니까?","a = 12
b = 0.3
y = a / b
print(y)",40
981,981,1,"윤정이네 반은 남학생이 17명, 여학생이 14명입니다. 윤정이네 반 학생 중 동생이 있는 학생이 12명이라면 동생이 없는 학생은 몇 명일까요?","a = 17
b = 14
c = a + b
d = 12
y = c - d
print(y)",19
982,982,1,윤주는 색종이 60장을 가지고 있었습니다. 이 중에서 몇장을 오빠에게 주었더니 40장이 남았습니다. 윤주는 오빠에게 색종이 몇장을 주었는지 구하시오.,"a = 60
b = 40
y = a - b
print(y)",20
983,983,1,"집에서 도서관까지의 거리는 55/23 km이고, 은행까지의 거리는 3.15 km라고 한다면, 은행은 도서관보다 집에서 얼마나 멀까요?","a = 55/23
b = 3.15
y = b - a
print(y)",0.76
984,984,7,"빵을 만드는 데 밀가루를 민수는 3/10봉지, 진석이는 1/3봉지 사용했습니다. 누가 밀가루를 더 많이 사용했는지 구해 보시오.","a = 3/10
b = 1/3
dicts = {'민수': a, '진석': b}
y = max(dicts, key=dicts.get) 
print(y)",진석
985,985,7,"냉장고에 물이 4/9리터 있고, 우유가 3/7리터 있다면, 물과 우유 중 무엇이 더 많이 있습니까?","a = 4 / 9
b = 3 / 7
dicts = {'물': a, '우유': b}
y = max(dicts, key=dicts.get)
print(y)",물
986,986,7,"자동차 공장에서 1월에는 자동차 628대, 2월에는 자동차 555대를 만들었다면, 1월과 2월 중 몇 월에 자동차를 더 많이 만들었는지 구하세요.","a = 628
b = 555
dicts = {""1"": a, ""2"": b}
y = max(dicts, key=dicts.get)
print(y)",1
987,987,5,"0.1이 A개인 수는 0.6이고, 0.8는 0.1이 B개인 수라고 할때, A와 B의 합을 구하시오.","a = 0.1
b = 0.6
c = 0.8
y = c / a + b / a
print(y)",14
988,988,5,"6의 배수인 어떤 수가 있습니다. 이 수의 약수를 모두 더하였더니 72가 되었다면, 어떤 수는 얼마일까요?","a = 6
b = 72

for i in range(1, 100):
    c = a * i
    d = 0
    for k in range(1, c + 1):
        if c % k == 0:
            d += k
    if d == b:
        y = c
        break
print(y)",30
989,989,4,"4개의 숫자 2, 3, 4, 5 중에서 50/60을 약분하려고 할 때 분모와 분자를 나눌 수 없는 수의 개수를 구하세요.","a = [2, 3, 4, 5]
b = 50
c = 60
y = 0
for i in a:
    if b % i != 0 or c % i != 0:
        y += 1
print(y)",2
990,990,1,100－45÷5＋46를 계산하세요.,"a = 100
b = 45
c = 5
d = 46
y = a - b / c + d
print(y)",137
991,991,8,한변의 길이가 8센티미터인 정육각형의 모든 변의 합을 구하시오.,"a = 8
b = 6
y = a * b
print(y)",48
992,992,1,한 사람이 한 시간에 종이꽃을 6개씩 만들 수 있습니다. 1명이 종이꽃 90개를 만들려면 몇 시간이 걸립니까?,"a = 6
b = 90
y = b / a
print(y)",15
993,993,8,"네 변의 길이의 합이 50cm 인 직사각형의 가로가 12cm 이면, 세로는 몇 cm 입니까?","a = 50
b = 12
y = (a - b * 2) / 2
print(y)",13
994,994,5,다음 식 72/9=A 과 9*A=72 이 있습니다. 이를 만족하는 A를 구하시오. ,"a = 72
b = 9
y = a / b
print(y)",8
995,995,8,부피가 1cm3인 쌓기나무를 한 층에 50개씩 쌓아 부 피가 1000cm3 인 직육면체를 만들었습니다. 이 직육면체 의 쌓기나무는 몇 층으로 쌓여 있습니까?,"a = 1000
b = 50
y = a // b
print(y)",20
996,996,7,연희는 500원짜리 사인펜 4자루와 850원짜리 색연필 4자루를 샀습니다. 사인펜의 총 금액과 색연필의 총 금액 중 더 큰 것은 무엇일까요?,"a = 500
b = 4
c = 850
d = 4
dicts = {'사인펜': a * b, '색연필': c * d}
y = max(dicts, key=dicts.get)
print(y)",색연필
